 0.19999999999999998, -0.0008676412458439352
 0.2061224489795918, -0.002029091548020981
 0.21224489795918366, -0.004583418199713937
 0.2183673469387755, -0.010001575937462669
 0.22448979591836732, -0.02108576659996158
 0.23061224489795917, -0.04295282976510847
 0.236734693877551, -0.0845488057132078
 0.24285714285714283, -0.16082894945893011
 0.24897959183673468, -0.29565676379855316
 0.25510204081632654, -0.5252948836095179
 0.26122448979591834, -0.9020581676147762
 0.2673469387755102, -1.4972880678959553
 0.27346938775510204, -2.4023590906110766
 0.2795918367346939, -3.7260881524952767
 0.2857142857142857, -5.58689312811322
 0.29183673469387755, -8.098555265526002
 0.2979591836734694, -11.34961767168512
 0.3040816326530612, -15.378244864754276
 0.31020408163265306, -20.146450386182885
 0.3163265306122449, -25.51937735669955
 0.3224489795918367, -31.256059119621643
 0.32857142857142857, -37.017168865717245
 0.3346938775510204, -42.39246401071593
 0.3408163265306122, -46.94633303370301
 0.3469387755102041, -50.275077169081875
 0.35306122448979593, -52.06570934481569
 0.35918367346938773, -52.14445669938085
 0.3653061224489796, -50.50456144201547
 0.37142857142857144, -47.307221301020746
 0.37755102040816324, -42.85549200069508
 0.3836734693877551, -37.546996574159664
 0.38979591836734695, -31.815646624332647
 0.39591836734693875, -26.07414405214629
 0.4020408163265306, -20.66758981521732
 0.40816326530612246, -15.844793061860344
 0.41428571428571426, -11.74915186068812
 0.42040816326530617, -8.426662185637188
 0.42653061224489797, -5.845736965236113
 0.43265306122448977, -3.9224967573980183
 0.4387755102040817, -2.545834014007756
 0.4448979591836735, -1.5982543263276265
 0.4510204081632653, -0.9705412581895072
 0.4571428571428572, -0.5700837196818654
 0.463265306122449, -0.3239102278852365
 0.4693877551020408, -0.1780237378409317
 0.4755102040816327, -0.09464663507496399
 0.4816326530612245, -0.0486758374969322
 0.4877551020408163, -0.024216319576305646
 0.4938775510204082, -0.011654415710819637
 0.5, -0.005425683641676744
